it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
809,0.002944,0.001281,0.0002571,7.029e-06,9.998e-08,0.01453,0.001
810,0.002897,0.001237,0.0002558,7.018e-06,9.748e-08,0.01454,0.001
811,0.002909,0.001259,0.000248,7.01e-06,9.87e-08,0.01452,0.001
812,0.002822,0.001174,0.0002491,6.991e-06,1.019e-07,0.0145,0.001
813,0.002889,0.001239,0.0002544,6.972e-06,9.866e-08,0.01449,0.001
814,0.00284,0.001199,0.00025,6.953e-06,8.825e-08,0.01447,0.001
815,0.002922,0.001285,0.0002507,6.929e-06,7.484e-08,0.01445,0.001
816,0.002928,0.001293,0.0002535,6.907e-06,6.595e-08,0.01443,0.001
817,0.002853,0.001232,0.0002429,6.888e-06,6.163e-08,0.0144,0.001
818,0.002815,0.00119,0.0002514,6.865e-06,6.024e-08,0.01438,0.001
819,0.00291,0.001299,0.0002424,6.844e-06,5.635e-08,0.01439,0.001
820,0.002854,0.001242,0.0002458,6.828e-06,5.33e-08,0.01441,0.001
821,0.002844,0.001229,0.0002515,6.818e-06,5.171e-08,0.01443,0.001
822,0.002889,0.001276,0.0002502,6.811e-06,5.367e-08,0.01441,0.001
823,0.0028,0.001185,0.0002564,6.794e-06,5.623e-08,0.01439,0.001
824,0.002843,0.001248,0.0002396,6.773e-06,5.423e-08,0.01439,0.001
825,0.002834,0.001233,0.0002513,6.752e-06,4.851e-08,0.01439,0.001
826,0.002871,0.001275,0.0002483,6.734e-06,4.526e-08,0.01437,0.001
827,0.002806,0.001226,0.0002375,6.713e-06,4.659e-08,0.01432,0.001
828,0.002772,0.001189,0.0002462,6.684e-06,4.896e-08,0.01428,0.001
829,0.002762,0.00119,0.0002399,6.657e-06,5.046e-08,0.01428,0.001
830,0.00282,0.001248,0.0002459,6.63e-06,4.855e-08,0.01431,0.001
831,0.002743,0.001171,0.000248,6.62e-06,4.728e-08,0.01429,0.001
832,0.002764,0.001201,0.0002443,6.593e-06,5.287e-08,0.01425,0.001
833,0.002841,0.001283,0.0002441,6.569e-06,6.08e-08,0.01425,0.001
834,0.002765,0.001209,0.0002441,6.556e-06,6.303e-08,0.01427,0.001
835,0.002733,0.001179,0.0002447,6.546e-06,6.184e-08,0.01428,0.001
836,0.002725,0.001176,0.0002416,6.536e-06,6.288e-08,0.01425,0.001
837,0.002749,0.001205,0.0002411,6.514e-06,6.847e-08,0.01422,0.001
838,0.002763,0.001219,0.0002452,6.492e-06,7.467e-08,0.01421,0.001
839,0.002744,0.001205,0.0002447,6.472e-06,7.804e-08,0.01422,0.001
840,0.002813,0.001278,0.0002434,6.456e-06,8.085e-08,0.01422,0.001
841,0.002779,0.001245,0.0002442,6.447e-06,8.656e-08,0.01419,0.001
842,0.002662,0.001137,0.0002399,6.424e-06,9.672e-08,0.01417,0.001
843,0.002764,0.001243,0.0002394,6.406e-06,1.057e-07,0.01416,0.001
844,0.002736,0.00122,0.000238,6.39e-06,1.086e-07,0.01417,0.001
845,0.002696,0.001182,0.0002364,6.384e-06,1.084e-07,0.01416,0.001
846,0.002727,0.001215,0.0002386,6.365e-06,1.103e-07,0.01414,0.001
847,0.002647,0.001138,0.000238,6.349e-06,1.107e-07,0.01413,0.001
848,0.002683,0.001179,0.0002365,6.333e-06,1.084e-07,0.01414,0.001
849,0.002647,0.001149,0.0002318,6.325e-06,1.021e-07,0.01415,0.001
850,0.002674,0.00117,0.0002403,6.317e-06,9.465e-08,0.01413,0.001
851,0.00259,0.001095,0.0002358,6.295e-06,9.031e-08,0.01408,0.001
852,0.002691,0.0012,0.0002367,6.265e-06,8.911e-08,0.01406,0.001
853,0.002669,0.001177,0.0002433,6.239e-06,8.595e-08,0.01407,0.001
854,0.002613,0.001133,0.0002349,6.223e-06,8.012e-08,0.01407,0.001
855,0.002671,0.001191,0.0002382,6.207e-06,7.637e-08,0.01403,0.001
856,0.002611,0.001136,0.0002393,6.177e-06,7.82e-08,0.014,0.001
857,0.00265,0.001183,0.0002349,6.159e-06,7.904e-08,0.014,0.001
858,0.002682,0.001219,0.0002354,6.135e-06,7.469e-08,0.01403,0.001
859,0.002576,0.001113,0.0002383,6.123e-06,6.837e-08,0.01404,0.001
860,0.002616,0.001152,0.0002417,6.107e-06,6.697e-08,0.01401,0.001
861,0.0026,0.00115,0.0002323,6.086e-06,6.942e-08,0.014,0.001
862,0.002614,0.001168,0.0002305,6.074e-06,7.044e-08,0.014,0.001
863,0.002566,0.001122,0.0002319,6.058e-06,6.921e-08,0.014,0.001
864,0.002525,0.00108,0.0002364,6.043e-06,6.622e-08,0.01398,0.001
865,0.002619,0.001178,0.0002357,6.02e-06,6.497e-08,0.01395,0.001
866,0.002658,0.001225,0.0002336,5.997e-06,6.652e-08,0.01393,0.001
867,0.00253,0.001101,0.000233,5.98e-06,6.972e-08,0.01392,0.001
868,0.002615,0.001192,0.0002296,5.964e-06,7.075e-08,0.01391,0.001
869,0.002583,0.001162,0.000231,5.947e-06,7.079e-08,0.01391,0.001
870,0.00253,0.00111,0.0002333,5.933e-06,7.036e-08,0.01392,0.001
871,0.002544,0.001131,0.0002276,5.922e-06,7.293e-08,0.01391,0.001
872,0.002529,0.001111,0.0002353,5.911e-06,7.66e-08,0.01389,0.001
873,0.002535,0.001126,0.0002283,5.897e-06,7.623e-08,0.01388,0.001
874,0.002609,0.001202,0.0002305,5.879e-06,7.164e-08,0.01387,0.001
875,0.00255,0.001148,0.0002294,5.86e-06,6.839e-08,0.01384,0.001
876,0.002552,0.001151,0.0002332,5.835e-06,6.961e-08,0.01383,0.001
877,0.002531,0.001137,0.0002298,5.82e-06,7.202e-08,0.01383,0.001
878,0.002529,0.001137,0.00023,5.805e-06,7.544e-08,0.01384,0.001
879,0.002531,0.001139,0.0002323,5.794e-06,7.961e-08,0.01386,0.001
880,0.002564,0.001174,0.0002311,5.793e-06,8.488e-08,0.01386,0.001
881,0.002483,0.001089,0.0002358,5.789e-06,9.075e-08,0.01384,0.001
882,0.002568,0.001188,0.0002255,5.774e-06,9.166e-08,0.01379,0.001
883,0.002487,0.001109,0.0002281,5.746e-06,8.782e-08,0.01377,0.001
884,0.002552,0.001177,0.0002309,5.722e-06,7.995e-08,0.01374,0.001
885,0.002581,0.001211,0.0002286,5.704e-06,7.608e-08,0.01372,0.001
886,0.002481,0.001114,0.000229,5.687e-06,7.82e-08,0.0137,0.001
887,0.002461,0.001095,0.000231,5.672e-06,8.226e-08,0.01367,0.001
888,0.002485,0.001124,0.0002295,5.657e-06,9.118e-08,0.01369,0.001
889,0.00245,0.001097,0.0002251,5.638e-06,9.704e-08,0.01372,0.001
890,0.002454,0.001104,0.0002239,5.628e-06,1.029e-07,0.01372,0.001
891,0.00242,0.001072,0.0002262,5.61e-06,1.107e-07,0.01368,0.001
892,0.00242,0.001076,0.0002261,5.588e-06,1.178e-07,0.01369,0.001
893,0.002446,0.001107,0.0002233,5.574e-06,1.177e-07,0.01371,0.001
894,0.002397,0.001054,0.0002298,5.563e-06,1.114e-07,0.0137,0.001
895,0.002466,0.001131,0.0002251,5.547e-06,1.054e-07,0.01366,0.001
896,0.002411,0.001079,0.0002269,5.521e-06,1.042e-07,0.01363,0.001
